,N_index,ASC,AVH,AZUL,BSTI,BCO,BRS,CNI,CP,CGI,CEA,ZNH,VLRS,CPA,CMRE,DAC,DAL,DHT,DSX,LPG,ERA,EURN,FDX,GNK,GNRT,GWR,GSL,GOL,PAC,ASR,GSH,KSU,KNX,LTM,NNA,NM,NMM,NAO,NSC,RRTS,SB,SNDR,SALT,STNG,CKH,SMHI,SSW,SFL,LUV,TK,TNP,UNP,UAL,UPS,USDP,ZTO
6-Oct-17,10,0.009505616475258986,-0.02551158765740862,-0.013720531862906964,-0.0415973171486713,0.0017873105740958803,-0.012631746905900687,-0.002110884250627558,-0.0027270265059251265,0.0,0.013113639145382983,0.010789428914416765,-0.015973437567803766,-0.004246290881451097,-0.011579947430959421,0.03278982282299097,0.0,-0.02010117932108715,0.014634407518437777,-0.02028467117150566,-0.013483350337286875,-0.012345835822299266,-0.0036617658058158355,0.009389740349839137,-0.0021574981400211257,-0.00918003295521213,0.025479085300984968,0.01783169785796616,-0.010907396189192998,-0.02717103439283585,0.0,-0.03476551868670156,-0.004510155477886019,0.0,0.0,0.01739174271186924,-0.02375408600810703,-0.006920442844573795,-0.005046268067624272,-0.0010689471889050444,-0.0297542610817926,-0.0012104096696683108,-0.013698844358161802,-0.016349138001529526,-0.01769575739699396,-0.0013793105635054872,-0.007230689493146059,-0.01715307922624947,0.002570034825040338,-0.03132247112904104,0.0,-0.0006141159117425151,0.014355421332092005,-0.004239090705766822,-0.02353049741019416,-0.016758133526148872
5-Oct-17,11,0.00302064334392128,0.008855212829732544,0.009831539865770582,-0.03138880185013904,-0.0029770787096845036,0.01369163041794389,-0.008276250069461243,-0.011612296185975476,0.0,0.004811556997222117,0.003718008001013982,-0.012432816591929338,-0.015030850328017493,-0.008190053970044367,0.033901551675681416,0.0,0.0,0.012361096823574147,0.025764136936131245,-0.004454350349380309,0.012345835822299362,0.0013094621788471586,-0.015910490050275682,-0.004301081899390697,0.008904778342959685,-0.0064308903302904025,0.04624111450353526,0.013902905168991434,-0.02795621082723461,0.0,0.0036375547267970035,-0.011681504773837894,0.00793368748507273,0.008097210232619303,0.01176484157958643,0.028573372444056163,0.020906684819313643,0.004739707672826282,0.0075067376637535715,0.036488293263136684,0.0004033071238374693,0.006825965070399891,0.021858793812499017,0.006437790474848517,-0.013689467717249756,-0.012884931303860401,0.0034071583216141346,-0.0015428133685103705,0.0033094349013670092,0.01102547001170764,0.00219500505181055,-0.0023293744518179324,-0.006745388139531538,0.014051753455650287,0.026355844705362456
4-Oct-17,12,0.006407035911637839,0.005095552426600095,0.0,0.010353845730742044,-0.0029682420130749264,-0.00844777991193287,-0.0053981237695573695,0.0017961925557278028,0.0,-0.0123828224935402,-0.008275122125112238,-0.004110157861827875,-0.012673467373919745,-0.017785432433216314,-0.03390155167568134,0.0010065426114014722,-0.014815085785140812,-0.012361096823574088,-0.009569451016150672,-0.038365646833547914,0.0,-0.0075621534302097925,-0.019310944913087397,-0.00641713432063354,-0.011492806757451797,0.025975486403260736,-0.003062789530545767,-0.005982071677547429,0.005091449070200098,0.0,0.002057806357063983,-0.01154662134536928,-0.005055987657457726,-0.02409755157906053,0.0,0.0,0.0,-0.00816580261499864,-0.024456295977526823,-0.013423020332140661,-0.012825827122394468,0.0068728792877620504,0.011111225425070849,-0.005153543722997979,-0.041284158270376604,-0.00425834568257708,-0.006802747322752523,-0.0022243143741759513,-0.007705046374405152,-0.028417212723576845,-0.009796282313648371,0.005131805057520003,-0.0059486581517490525,-0.009389740349839032,-0.024185861937039786
3-Oct-17,13,-0.0011833320626873354,0.002557546151117193,0.0355577053945442,-0.007775417142797449,0.0,-0.0010509722459750043,-0.008042938799460298,-0.0027528443476708808,0.0,0.01883445777502881,0.01488719163656163,0.014044014386118624,0.0412132326986405,-0.004796172263492944,0.06899287148695142,0.014709877209041676,0.01980262729617973,0.10617985204122875,0.044513607402171744,0.02074404548372848,0.0,-0.014822339781515736,-0.0036363676433838745,0.01720472544963076,-0.00013602666143523067,-0.013072081567352775,0.07105453466683145,-0.001986097971629403,-0.004313823898169941,0.0,-0.002244669853823973,-0.01165627573429475,0.04043182088804126,0.0,0.0,0.024451095864164336,0.043172171865208574,-0.0005318946973922428,-0.020790769669073894,0.04779066383634848,0.006793232917603134,0.07145896398214505,-0.0027894020875785254,0.0053688521531549405,-0.02702867238791926,-0.009866182921053944,0.0068027473227524,0.04402457643934281,0.0032948958968524846,0.01958713327530478,-0.0032152971432468855,0.05958252389154177,-0.008981349353908605,0.004683849312426216,-0.03416702452057515
2-Oct-17,14,-0.006063687098675431,0.006422629656467192,-0.0036496390875493927,-0.02967576814611678,0.001186239759506065,0.018018505502678212,-0.005567673545073232,-0.004174624383368292,0.0,0.011391498286095338,0.008690668835189687,0.012557720485484966,0.009590099872032803,0.014458083175229917,0.0,0.0015341347933482408,0.0050125418235441935,0.008230499136515444,0.030327233967202778,0.022969207676414877,-0.006191970247920995,0.0033192480298637403,0.008200501536321188,0.021930703493970208,-0.00664274116194357,-0.019293202934678896,0.008478618855552195,0.028170876966696224,0.010426535912534382,0.0,-0.01520518817822862,-0.003133665334018955,0.006019581758386129,0.03226086221822148,0.011904902506318458,-0.014742281737203319,-0.03610500464211609,-0.004547529437629742,0.019740900806237045,0.042863704431782314,-0.014331455481584187,-0.04348511193973878,0.04559194132233898,0.007131310611076616,0.007008630154476975,0.0056258938821684285,0.010291686036547724,0.00017861927349461905,0.017758513300979894,0.013274531208696108,-0.006141090960091497,-0.007419043179963241,0.005812038944595153,-0.03233538064293635,0.017649593344110988
29-Sep-17,15,-0.012184077956985562,0.001289490829871692,0.04051845832123307,0.04092642770921746,0.016756825359899204,-0.008519753344770523,-0.0030129579888305944,-0.0018432088935794418,0.0,-0.010177169053693525,-0.0002909090929607895,-0.005042027488248088,0.014967311487006316,-0.01286191364240781,-0.03509131981127017,0.021728738991381443,-0.005012541823544286,-0.027175585378964782,-0.07347937077105342,-0.020345681904030334,0.018692133012152546,0.005868770179036113,-0.0009144948053879306,0.00221975673831281,0.006506733001244077,0.0726391836399717,0.06094988757621074,-0.008130126083250176,0.0003669051591333296,0.0,0.004518843858665076,0.02165271310125656,0.0037807228399061523,0.0,-0.03529778208102382,-0.02409755157906064,0.021506205220963682,-0.004150479489467322,0.011609629077838942,-0.04983237374787564,0.028464539505373414,-0.06187540371808753,-0.017341475036487215,-0.0019499518690790653,0.03712572247876088,-0.005625893882168437,0.0,-0.003388322457033935,-0.005583487425700679,-0.015469921772131665,0.0,-0.004588667507431056,0.00400501161121861,0.0045558165358608824,0.0021390382487494423
28-Sep-17,16,0.03339828040184801,0.03012670540350718,-0.013564639034138473,0.03003759395453655,-0.009609683560261213,-0.04154283751370909,0.0014450869566804913,0.0009509093786780208,0.0,-0.0330641551195009,-0.03318382277180197,0.008417558119529222,-0.011991717188857793,-0.004780885600342008,0.03509131981127019,-0.028867984000852127,-0.0024968801985871545,-0.01859283307661586,0.0,0.0,0.03195159980660243,0.019178546680373006,-0.030605449076077706,-0.019802627296179643,0.008056300827596721,0.05635293655113178,-0.004014054561842954,0.017356229456542888,-0.013796912854627584,0.0,-0.00027725151510718657,-0.014406304580489488,0.004555816535860661,-0.01626052087178029,0.0,0.0,-0.00722024797348702,0.0021108187256913703,-0.007403524033564828,-0.060624621816434854,-0.0076970199728952715,0.006688988150796489,-0.01139613473086947,0.0006495615687955615,0.05384605572696579,-0.0055944201853244365,-0.0034423441909729015,0.005176272155580334,-0.008869237740779773,-0.015234244571848085,-0.00576073129173621,0.003931853033900419,0.00831134365079268,-0.004555816535860802,-0.019788631592860303
27-Sep-17,17,-0.007689059667821615,-0.02495204961348969,-0.01596469771149945,-0.052413742684040164,0.04149466542270786,0.017445285934648568,0.01175842385640209,0.0003568242678360433,0.0,-0.0007833921278040449,0.0011261262451351167,0.0025391465186762377,-0.013758015761297523,0.027398974188114347,0.0,0.019497795713267523,0.015075662405447178,-0.020834086902842025,0.009582551080996156,0.0302245229087264,0.0,0.0008640095123794002,-0.0017714796483820044,0.053704178971861166,0.005223379573653043,0.021978906718775167,-0.03251517965543661,-0.01735622945654287,-0.023203371449351026,0.0,0.0065823257174523675,0.017608672140472778,-0.015855371789793963,0.008097210232619303,0.029327615094520136,0.0,-0.021353124470568946,0.0114607910753931,0.03648473333440646,0.04341249293531346,0.012588998746416294,0.0067340321813441194,0.03458557964977995,0.026779475601268216,0.06809291642396058,0.0027932979056126536,0.010362787035546658,0.0028673854771562556,0.006644542718668732,0.03516845947266534,0.010427982633527141,0.02056457213145561,-0.0025258917193163657,-0.01354422510775726,0.0035050859579463527
26-Sep-17,18,0.012848142477849059,-0.021809716294549617,-0.013172528556538781,-0.07301314812854344,0.0056232575543622605,-0.018462062839735442,0.005992802133850546,-0.002257739655500388,0.0,0.004316271170365051,0.007350895413391311,0.0,-0.020444178002245395,0.0082034914528279,0.0,-0.025071663703634447,-0.0050505157860685915,-0.025446665661164262,-0.009582551080996302,-0.0027039223324008582,-0.01929320293467878,0.0027789817661218346,-0.00881062968215492,-0.011428695823622968,-0.004674833207731399,0.03774032798284711,-0.011087122489465988,0.0,0.00030316810903721034,0.0,-0.0010226375641369406,0.0019757971357164724,-0.02587944798782072,0.008163310639160835,0.005970166986503754,0.004773278752657812,0.014184634991956381,0.004897469231790753,0.060829560847790655,0.027683428748416866,0.020644829008287284,0.04138521616285449,-0.03458557964977991,0.023180963716354214,0.06744128079553248,0.015504186535965254,0.006968669316093215,0.010826522206201894,0.00668898815079671,0.0,-0.0031139199973608243,0.004029555486001642,0.005903702733673634,0.00900906994236591,-0.027702602549335823
25-Sep-17,19,-0.00017239893155367644,0.0,-0.026897802319898204,0.04780172878204741,-0.020465830592291116,0.052149458823410766,-0.0047726946130412975,0.001484781267579224,0.0,-0.028301947154969732,-0.038139626064165995,-0.005071862097960228,-0.02384178145940045,0.01159913584335194,0.0,0.0,-0.024876904755404557,-0.017435061822101423,0.009582551080996156,0.02644933023320317,-0.012658396871923577,-0.003642991278501092,0.023071120901311835,-0.0659579677917974,0.001097996267325331,0.0,-0.046367471968972826,0.0,-0.0088549582419006,0.0,-0.0011144131911139824,-0.013993109139733825,-0.04146412407735906,-0.024292692569044587,-0.02950066439669799,-0.01895791374461416,-0.048790164169432056,-0.0048211304401967175,0.011682375854356651,-0.05793783710621907,-0.016960075606832513,-0.020906684819313712,-0.016854331554982074,0.0054794657646255705,0.034261099755281174,0.0014214643473774466,0.0,0.003452979350874117,0.01464814923733455,-0.011123585218662316,0.0038939174369151675,0.010825545504922545,0.004663198920385772,0.018265347977293404,-0.01356872920606879
22-Sep-17,20,0.015636176801201496,0.0038143720754706925,-0.0220481372217625,0.10121972299179494,0.011111225425070849,-0.06527433173299584,-0.00850965504690325,0.00715779972207162,0.0,-0.015927526696101306,-0.02241822447724638,0.0,0.01308108153585296,-0.02469261259037152,0.03636764417087479,0.0,0.037551345652132626,0.019950786419348693,-0.023114557299572593,-0.005529968009461198,-0.012500162764231494,0.005332373686092881,0.0008980692116844054,-0.01687803778735175,-0.0024687984011038107,0.023347363996991107,-0.024860037319394863,-0.0060545089087062605,-0.0014015419252884445,0.0,-0.0015766291232545897,-0.008254477555939072,-0.00836824967051669,0.016129381929883717,-0.005797117684325958,-0.009345862418237658,0.0,0.0021398556120971034,0.018980403722518715,0.0,-0.01667722199397373,-0.020478531343540676,0.0426807311148806,-0.00022891152669490757,-0.02215929816870969,-0.011315537992575984,0.0,0.005476464946902738,-0.010163836790005994,0.02011240978709547,-0.0008666262783488072,0.0046024116014515785,0.0034904049397685676,0.0,-0.008053734807096827
21-Sep-17,21,0.0022789036070094003,-0.012658396871923577,0.010438508143923383,0.0345667296353054,-0.008652711586863558,-0.0383716528575899,0.00753344996632755,0.023378002659922428,0.0,-0.00412991013133357,-0.012739025777429826,0.0,0.004553355349213649,0.003257331870306505,-0.036367644170874715,0.02507166370363445,-0.02269958751610658,-0.02977887535561124,-0.009364616931042746,-0.025409715525368214,-0.006191970247920995,-0.0076025222206320495,-0.011612457424090852,-0.012474174225175688,0.0,0.007905179507113247,0.03775749845992899,0.008080852053938674,0.005215658764295857,0.0,0.003620669600802909,0.008986095683927345,0.02817087696669644,-0.016129381929883644,-0.028491955794306273,-0.013857034661426354,-0.01351371916672282,-0.0020635109924469017,0.007211569715560623,-0.022914259522875777,0.017908496518500253,-0.03974032864951411,-0.03989132902730197,-0.003655475854847659,-0.016103407566578735,-0.007007737157404689,0.0,0.00698018998705735,-0.010061571745434745,-0.004504512121104653,0.003818786102365274,0.008062484706645752,-0.004849216189180297,0.0,-0.002003339568175062
20-Sep-17,22,-0.002979061171057395,-0.011257154524634334,0.0024514107881253517,,0.0049352351867311,0.05048078164733949,-0.0012189177520885149,0.009296093047477689,0.0,-0.01191820438809145,-0.04082199452025505,0.0025327155792838393,-0.0029350449740643083,0.011484949866897031,-0.06899287148695156,-0.006198366952339019,-0.031904546518745226,0.029778875355611172,0.01205640859675434,0.0402248013105088,0.01242251999855711,0.02061928720273561,0.014311514393255946,-0.0020639842208514825,0.017829233253907728,0.024097551579060524,-0.011523520003859696,0.0,-0.007314295421217226,0.0,0.010847310400020236,0.02220120786183051,0.006449323679907117,0.0,0.057819570888826236,-0.004576667027411755,0.013513719166722855,0.024578097846472993,0.03062088595632871,0.019608471388376337,0.030438038759382544,0.0,0.031208206453841005,0.02143680105569439,0.0015987213636970735,0.0098246404285181,0.00701757265864654,0.013173954328362455,-0.0011117288526904293,-0.017817843316793786,0.017544309650909525,0.00899660047308197,0.007325416062633715,0.009259325412796726,-0.011936481245934537
19-Sep-17,23,0.020327699505670465,-0.0012430082395972475,0.004216450378934825,,0.0055814098381950445,0.00917905475899639,0.004395074832136445,0.0038421067279666714,0.0,-0.0025882802395499416,0.004058858946163002,-0.005059032712395078,-0.0033877457716100156,-0.019608471388376313,0.06899287148695142,-0.006160183751457846,0.062286630206867956,-0.019950786419348682,-0.0013468015503787388,0.005612736904957385,0.006269613013595395,0.004268355742687674,0.0,0.0020639842208514275,0.008402233999056747,0.016393809775676352,-0.008215472953391091,-0.0020263431452323616,-0.013534824005007705,0.0,0.0007524454832062015,0.006757628018365523,0.018136151792707604,0.016129381929883717,0.01801850550267843,0.004576667027411673,-0.006779686985378804,0.0035273405179684406,0.030305349495328843,-0.035660180398884335,-0.014291962478032296,0.013072081567352921,0.02332467256640904,0.02262113423440136,-0.008761505668572719,-0.018169612360698667,0.0,-0.010220287791129172,0.0011117288526904154,0.015573173462970106,0.008621126141708615,-0.009857407963612393,-0.005286506172708824,-0.009259325412796712,0.018629946664523268
18-Sep-17,24,0.009148866397339327,-0.0293778777167314,0.003174046043352066,,-0.007434978487517978,0.04935384759925403,0.001101793586394386,0.014194391829393,0.0,0.05464181599160482,0.012533736147256657,-0.02819423899639046,-0.029611038513677364,0.027893522922483167,-0.03509131981127017,0.0,0.005154650588664422,0.002472189145389073,-0.030486125022832232,0.01702973984480227,0.0,0.0011630342545192352,-0.0018001805041478545,-0.004123717183862152,0.018737240866366307,0.04220035449037647,0.013269469468115306,0.004056800695614469,-0.001672899425769834,0.0,-0.009178672663166361,0.0,-0.005839432651559328,-0.02409755157906053,-0.018018505502678365,-0.009132483563272587,0.02739897418811456,-0.005403513676196244,0.02993066624618849,-0.06771817405495073,0.022368520727544333,0.013245226750020505,-0.03193304710300903,0.025831249151545433,0.009561825839341906,0.03237439665901583,0.0,-0.01157994743095931,0.01795783386766036,0.002244669853823728,-0.012154698723019783,-0.0286678948695718,-0.002632809708000837,0.032789822822990755,-0.01201616594248648
15-Sep-17,25,-0.026848443496740294,0.012136071282225509,0.0308489311682686,,0.0055710450494554295,-0.00643779047484853,0.0074998814690100685,-0.00270431912242632,0.0,-0.04424825546434177,-0.0035971261808494803,-0.015416126806251675,0.006137743819197847,0.008354267469857724,0.0,-0.03321895779252242,-0.012837146760680719,0.01496287267671232,-0.03590129150654442,0.004782409880215098,0.0,0.0014440435722336239,-0.014285957247476541,0.02711323540856067,-0.002004008686715143,0.008658062743114531,0.026606003448109018,0.0,0.01630645999439146,0.0,0.008896439254265443,0.020551275117485182,0.01466301931007449,0.007968169649176881,-0.005934735519814578,0.009132483563272472,-0.040821994520255166,0.008706961701576482,0.011960275462971471,-0.005934735519814578,0.013751828233414844,0.06187540371808745,-0.02259983191724092,-0.004148877214236587,0.030071343496318084,0.030503454293414625,-0.020906684819313712,0.006784659747076427,-0.022397352813025365,-0.02441852734814577,0.022653247301993085,-0.023958188468250378,0.004420272413136989,0.024097551579060524,0.009333401087305192
